contig_id,Average_pI,realm,kingdom,phylum,class,order,family
NODE_2120_length_6590_cov_5.409487,9.759433555603025,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2744_length_4462_cov_7.267983,7.630185279846191,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3580981,7.3197186470031745,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2820529,6.779103183746338,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1594633,4.794846534729005,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1717_length_4559_cov_7.826599,4.879252433776856,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_700_length_8182_cov_37.334195,4.213156318664551,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_286040,6.0676704406738295,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3169495,5.045127550760905,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4875_length_5000_cov_6.596764,4.409307670593263,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1307599,4.0500284194946286,,,,,Unclassified,Unclassified
NODE_2931_length_4284_cov_17.372665,4.633764839172363,,,,Unclassified,Unclassified,Unclassified
NODE_6645_length_4419_cov_7.112970,6.26495418548584,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3800249,5.552855420112609,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2029_length_4425_cov_11.346911,6.443909136454265,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3096441,5.620034980773925,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5211_length_4791_cov_11.993032,6.510126686096191,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Straboviridae,Unclassified Straboviridae
genomad_k141_1880556,5.091688156127929,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1727_length_6113_cov_63.775338,4.425307846069336,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2395_length_3914_cov_259.833117,5.10169750213623,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3976_length_6124_cov_9.170374,5.912073707580566,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae
NODE_1278_length_7854_cov_28.955251,7.284216308593749,Varidnaviria,Bamfordvirae,Preplasmiviricota,Tectiliviricetes,Vinavirales,Corticoviridae
genomad_k141_3535135,5.485212898254394,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1373542,5.225657653808594,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_546771,7.295364189147949,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3422_length_6752_cov_14.659997,4.65516471862793,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3079_length_4555_cov_14.304444,6.690422058105468,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2453_length_4656_cov_8.779613,6.370821189880371,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4770_length_5443_cov_4.864885,6.0545406341552725,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_131068,5.1756867090861,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2276_length_5937_cov_10.909725,5.011611493428547,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1587_length_6537_cov_339.607991,6.61825631459554,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2332_length_7898_cov_17.842790,4.490113766988119,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1579_length_6557_cov_7.770225,7.503690465291342,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_948_length_7628_cov_6.222897,5.318371518452962,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4311_length_5787_cov_4.806001,4.530062103271485,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_9155_length_3581_cov_6.044526,9.64747346242269,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1153_length_8489_cov_17.316931,5.6579558054606105,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1231_length_6304_cov_10.460874,4.745595550537109,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2275305,4.303833452860514,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2152_length_4489_cov_6.221245,7.220222663879394,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1657165,5.524644947052002,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1494_length_8187_cov_195.314068,4.346652158101399,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2225532,5.162575848897298,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2274_length_8687_cov_10.616196,5.98219678061349,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_7883_length_3942_cov_56.547466,4.836466884613037,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1859790,4.215884590148924,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae
NODE_1893_length_9717_cov_16.714862,4.670646238327026,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2190866,5.320862960815429,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1064_length_8722_cov_47.498789,4.058497428894043,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1823982,5.441049003601075,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2322_length_4829_cov_11.866150,6.081643358866373,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1173_length_9270_cov_17.533261,6.657266553243001,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4748_length_5092_cov_6.940242,7.123323885599771,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1538_length_8220_cov_46.739130,4.606652641296387,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3551_length_6087_cov_8.119529,5.0818265914917,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_999567,6.01171245574951,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1442739,7.365421867370606,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1484_length_5162_cov_29.939103,6.023137092590332,Varidnaviria,Bamfordvirae,,Unclassified,Unclassified,Unclassified
genomad_k141_894731,5.772789764404296,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4097_length_3894_cov_4.430581,5.797031593322753,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3584729,6.855565452575682,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_657405,7.701024055480957,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_75_length_38557_cov_28.364475,5.9764767837524415,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Autographiviridae
NODE_1982_length_9446_cov_10.857843,5.077080535888672,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_8043_length_3892_cov_7.788637,8.69125690460205,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,Unclassified Autographiviridae
NODE_697_length_11996_cov_14.391341,4.476349258422851,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5473_length_5495_cov_5.656985,6.604187965393067,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1358_length_5850_cov_7.913719,5.301111412048339,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_565_length_7579_cov_9.596491,5.912244224548339,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2176313,5.85481031591242,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1791283,7.207307529449462,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1656_length_4620_cov_259.713472,4.199098141988118,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_171_length_8625_cov_5.908051,4.7167213439941404,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2074_length_4652_cov_3.904068,7.813584327697754,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2057_length_6030_cov_6.240837,4.883704821268718,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2255_length_8730_cov_13.190778,7.7825212478637695,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2342_length_8544_cov_16.296148,6.6351224899292,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5132_length_4840_cov_5.823615,6.699431419372558,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1977_length_8714_cov_14.004158,5.422263717651367,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_671_length_17734_cov_11.709882,5.716576004028319,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1201_length_8368_cov_7.526044,4.774748268127442,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2051_length_8112_cov_32.814447,4.391588115692138,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Thumleimavirales,Hafunaviridae
genomad_k141_2048564,4.0500284194946286,,,,,Unclassified,Unclassified
NODE_1120_length_5489_cov_540.431726,8.409957695007325,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_246066,5.599036916097005,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2123_length_4443_cov_9.755697,5.144491577148437,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Drexlerviridae,Unclassified Drexlerviridae
NODE_3223_length_5301_cov_6.114754,6.761636390686036,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1083437,5.317083168029785,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_6904_length_3635_cov_4.274581,6.588869762420655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3184253,6.630291175842285,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3394952,6.577089881896973,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1080880,4.712856292724609,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_180_length_8263_cov_6.763402,4.358355576651436,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1248932,4.318819999694824,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_716_length_5522_cov_11.077007,5.881135749816894,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3025_length_3545_cov_4.842980,7.689153099060059,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3555_length_4397_cov_5.649470,4.790299415588379,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1906519,8.82170867919922,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1375457,9.341356086730958,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_143824,4.306012280782063,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1037_length_6448_cov_14.984984,5.945807647705077,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1159677,5.084888792037964,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1327_length_8484_cov_6.720133,5.414050483703612,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1086567,6.06642297108968,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_552506,5.870669746398925,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1827_length_6394_cov_5.200663,5.0143473434448245,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1463_length_5070_cov_14.720239,5.476652946472167,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3597_length_3804_cov_9.772206,9.9434907913208,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1567_length_8129_cov_10.040500,4.952953656514485,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_362_length_9879_cov_131.576853,4.726980781555175,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_929_length_7822_cov_11.200335,6.436299705505371,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_486757,6.437493324279784,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2914_length_6394_cov_9.764789,4.327914237976074,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4189_length_3524_cov_11.099741,8.54626064300537,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2793107,5.222037720680237,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Zobellviridae,Unclassified Zobellviridae
genomad_k141_122564,6.674433453877767,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3642_length_3526_cov_4.727744,5.473750368754068,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2677281,6.6453245162963865,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2646_length_5271_cov_7.463957,7.765113639831544,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_647819,4.390408706665038,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_241720,5.398675537109375,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3251399,7.659417915344239,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Demerecviridae,Unclassified Demerecviridae
genomad_k141_2686279,4.540264701843261,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
