metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_183523_length_349_cov_21.343537	349	No terminal repeats	1	11	0.9922	NA	1	1.7183	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_120223_length_350_cov_1.688136	350	No terminal repeats	1	11	0.7034	NA	1	1.1471	T_virB6	NA
220812_MW_F12_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_29018_length_350_cov_1.416949	350	No terminal repeats	1	11	0.74	NA	1	1.1508	I_traI	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_708270_length_350_cov_1.877966	350	No terminal repeats	1	11	0.7492	NA	1	1.172	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_145546_length_350_cov_2.030508	350	No terminal repeats	1	11	0.7853	NA	1	1.172	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_706399_length_350_cov_3.254237	350	No terminal repeats	1	11	0.7871	NA	1	1.1617	T_virB2	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_664308_length_350_cov_1.291525	350	No terminal repeats	2	11	0.7938	NA	1	1.1565	B_traI	NA
220806_MW_S6_DNA_sed_contigs_plasmid_summary.tsv	NODE_118659_length_350_cov_4.122034	350	No terminal repeats	1	11	0.8048	NA	1	1.1742	NA	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_247739_length_350_cov_1.935593	350	No terminal repeats	1	11	0.8066	NA	1	1.2063	F_traU	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_348705_length_350_cov_2.772881	350	No terminal repeats	1	11	0.817	NA	1	1.2598	T_virB6	NA
220809_MW_S9_DNA_BrineC_A_contigs_plasmid_summary.tsv	NODE_210338_length_350_cov_1.288136	350	No terminal repeats	1	11	0.8205	NA	1	1.1515	I_traN	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_204415_length_350_cov_1.613559	350	No terminal repeats	1	11	0.839	NA	1	1.1515	I_traN	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_539977_length_350_cov_6.454237	350	No terminal repeats	1	11	0.8607	NA	1	1.2019	T_virB6	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_257725_length_350_cov_2.196610	350	No terminal repeats	1	11	0.8677	NA	1	1.2017	F_traH	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_360477_length_350_cov_1.288136	350	No terminal repeats	1	11	0.8812	NA	1	1.1426	NA	NA
220809_MW_S9_DNA_BrineC_A_contigs_plasmid_summary.tsv	NODE_209792_length_350_cov_4.064407	350	No terminal repeats	2	11	0.8937	NA	1	1.4225	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_359521_length_350_cov_1.952542	350	No terminal repeats	1	11	0.907	NA	1	0.9963	NA	NA
220808_BK_F14_DNA_sed_white_contigs_plasmid_summary.tsv	NODE_237787_length_350_cov_3.088136	350	No terminal repeats	1	11	0.9134	NA	1	1.1275	NA	NA
220808_BK_F11_DNA_sed_contigs_plasmid_summary.tsv	NODE_597933_length_350_cov_1.284746	350	No terminal repeats	1	11	0.9147	NA	1	1.5521	T_virB8	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_247719_length_350_cov_1.952542	350	No terminal repeats	1	11	0.9184	NA	1	0.6275	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_398920_length_350_cov_1.447458	350	No terminal repeats	1	11	0.9239	NA	1	1.1201	NA	NA
220808_BK_F12_DNA_sed_contigs_plasmid_summary.tsv	NODE_507491_length_350_cov_3.525424	350	No terminal repeats	1	11	0.9249	NA	1	1.1201	NA	NA
220804_LF_C1_DNA_sed_surface_contigs_plasmid_summary.tsv	NODE_449538_length_350_cov_2.820339	350	No terminal repeats	1	11	0.9315	NA	1	1.1201	NA	NA
220806_BK_F5_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_581940_length_350_cov_2.766102	350	No terminal repeats	1	11	0.9353	NA	1	1.1201	NA	NA
220807_MW_S8_DNA_Mat_A_contigs_plasmid_summary.tsv	NODE_741498_length_350_cov_1.952542	350	No terminal repeats	1	11	0.9361	NA	1	1.1201	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_846303_length_350_cov_1.884746	350	No terminal repeats	2	11	0.9415	NA	1	1.7183	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_535886_length_350_cov_1.501695	350	No terminal repeats	1	11	0.9461	NA	1	1.6987	NA	NA
220808_BK_F13_DNA_mat_brick_2_contigs_plasmid_summary.tsv	NODE_195782_length_350_cov_1.637288	350	No terminal repeats	1	11	0.9498	NA	1	0.9015	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_662964_length_350_cov_2.132203	350	No terminal repeats	2	11	0.9516	NA	1	1.7183	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_269375_length_350_cov_2.603390	350	No terminal repeats	1	11	0.9529	NA	1	1.5207	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_236519_length_350_cov_1.210169	350	No terminal repeats	1	11	0.9556	NA	1	1.4905	T_virB6	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_270605_length_350_cov_2.603390	350	No terminal repeats	1	11	0.9588	NA	1	1.3692	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_497765_length_350_cov_1.179661	350	No terminal repeats	1	11	0.9622	NA	1	1.5486	NA	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_715833_length_350_cov_1.952542	350	No terminal repeats	1	11	0.9672	NA	1	1.2565	MOBV	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_847806_length_350_cov_1.301695	350	No terminal repeats	1	11	0.9764	NA	1	1.4663	NA	NA
220805_MW_S1_DNA_T4_Sed_B_contigs_plasmid_summary.tsv	NODE_136158_length_350_cov_1.440678	350	No terminal repeats	1	11	0.9822	NA	1	1.6894	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_457502_length_350_cov_2.952542	350	No terminal repeats	2	11	0.9894	NA	1	3.43	NA	NA
220805_MW_S1_DNA_sed_B_contigs_plasmid_summary.tsv	NODE_70980_length_350_cov_1.528814	350	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
220806_BK_F5_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_581245_length_350_cov_3.837288	350	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_422964_length_350_cov_3.830508	350	No terminal repeats	1	11	0.9905	NA	1	1.7183	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_145372_length_350_cov_2.928814	350	No terminal repeats	1	11	0.9917	NA	1	1.7183	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_253234_length_351_cov_5.125000	351	No terminal repeats	1	11	0.7083	NA	1	0.9769	T_virB9	NA
220804_LF_C1_DNA_sed_surface_contigs_plasmid_summary.tsv	NODE_448389_length_351_cov_1.297297	351	No terminal repeats	1	11	0.7106	NA	1	0.9746	T_virB10	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_187339_length_351_cov_0.972973	351	No terminal repeats	1	11	0.7173	NA	1	1.0693	NA	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_155077_length_351_cov_1.979730	351	No terminal repeats	2	11	0.7321	NA	1	1.1986	T_virB3	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_839326_length_351_cov_0.854730	351	No terminal repeats	1	11	0.7537	NA	1	1.2513	NA	NA
220808_BK_F13_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_378419_length_351_cov_2.358108	351	No terminal repeats	2	11	0.7574	NA	1	1.5029	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_422260_length_351_cov_1.273649	351	No terminal repeats	2	11	0.7716	NA	1	1.3206	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_704426_length_351_cov_1.432432	351	No terminal repeats	1	11	0.7799	NA	1	1.1292	T_virB8	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_217601_length_351_cov_95.280405	351	No terminal repeats	1	11	0.797	NA	1	0.9769	T_virB9	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_421671_length_351_cov_1.233108	351	No terminal repeats	2	11	0.8048	NA	1	1.6385	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_475144_length_351_cov_2.841216	351	No terminal repeats	2	11	0.8206	NA	1	1.6385	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_609060_length_351_cov_1.989865	351	No terminal repeats	1	11	0.8219	NA	1	1.2067	T_virB5	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_320700_length_351_cov_1.297297	351	No terminal repeats	1	11	0.8286	NA	1	1.1775	I_traO	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_422272_length_351_cov_0.854730	351	No terminal repeats	1	11	0.8403	NA	1	1.0188	T_virB8	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_145028_length_351_cov_1.195946	351	No terminal repeats	1	11	0.8685	NA	1	1.2598	T_virB6	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_421384_length_351_cov_1.320946	351	No terminal repeats	1	11	0.8741	NA	1	1.2032	NA	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_419325_length_351_cov_3.658784	351	No terminal repeats	1	11	0.8978	NA	1	1.2017	F_traH	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_199078_length_351_cov_2.496622	351	No terminal repeats	1	11	0.9073	NA	1	1.1617	T_virB2	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_269364_length_351_cov_1.773649	351	No terminal repeats	1	11	0.9158	NA	1	1.1201	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_322157_length_351_cov_2.854730	351	No terminal repeats	1	11	0.9198	NA	1	1.1528	F_trbC	NA
220808_BK_F12_DNA_salt_contigs_plasmid_summary.tsv	NODE_335609_length_351_cov_18.037162	351	No terminal repeats	1	11	0.9211	NA	1	1.1201	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_253640_length_351_cov_2.581081	351	No terminal repeats	1	11	0.9224	NA	1	1.1275	NA	NA
220813_JW_F23_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_151513_length_351_cov_2.682432	351	No terminal repeats	1	11	0.93	NA	1	1.4932	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_456066_length_351_cov_1.601351	351	No terminal repeats	1	11	0.9326	NA	1	1.1275	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_329438_length_351_cov_1.192568	351	No terminal repeats	1	11	0.9363	NA	1	0.9172	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_448218_length_351_cov_19.273649	351	No terminal repeats	1	11	0.9401	NA	1	1.5207	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_840059_length_351_cov_2.084459	351	No terminal repeats	1	11	0.9412	NA	1	1.1201	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_154483_length_351_cov_1.435811	351	No terminal repeats	1	11	0.9435	NA	1	1.1201	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_253982_length_351_cov_1.905405	351	No terminal repeats	1	11	0.9454	NA	1	1.5111	NA	NA
220806_BK_F6E_DNA_mat_orange_contigs_plasmid_summary.tsv	NODE_445883_length_351_cov_2.287162	351	No terminal repeats	1	11	0.9497	NA	1	1.2017	F_traH	NA
220808_BK_F13_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_378532_length_351_cov_2.219595	351	No terminal repeats	2	11	0.9528	NA	1	1.7183	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_293288_length_351_cov_1.243243	351	No terminal repeats	1	11	0.9579	NA	1	1.275	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_233263_length_351_cov_11.368243	351	No terminal repeats	1	11	0.9605	NA	1	1.464	MOBP1	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_256698_length_351_cov_1.395270	351	No terminal repeats	1	11	0.9609	NA	1	1.7183	NA	NA
220808_BK_F13_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_830211_length_351_cov_1.925676	351	No terminal repeats	1	11	0.9612	NA	1	1.7183	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_233256_length_351_cov_14.118243	351	No terminal repeats	1	11	0.9621	NA	1	1.464	MOBP1	NA
220813_JW_F25_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_103344_length_351_cov_3.030405	351	No terminal repeats	1	11	0.9622	NA	1	0.663	NA	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_789616_length_351_cov_1.736486	351	No terminal repeats	1	11	0.9625	NA	1	1.4882	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_135157_length_351_cov_6.074324	351	No terminal repeats	1	11	0.9649	NA	1	1.6894	NA	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_156644_length_351_cov_92.104730	351	No terminal repeats	1	11	0.9703	NA	1	0.9293	NA	NA
220809_MW_F8_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_11389_length_351_cov_2.594595	351	No terminal repeats	2	11	0.9829	NA	1	2.7117	NA	NA
220812_MW_F11_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_525166_length_351_cov_1.520270	351	No terminal repeats	1	11	0.9834	NA	1	1.6588	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_233527_length_351_cov_3.243243	351	No terminal repeats	1	11	0.9839	NA	1	1.6597	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_234989_length_351_cov_0.888514	351	No terminal repeats	2	11	0.9853	NA	2	2.8405	T_virB3	NA
220808_BK_F14_DNA_sed_white_contigs_plasmid_summary.tsv	NODE_235763_length_351_cov_3.783784	351	No terminal repeats	1	11	0.9856	NA	1	1.7183	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_258056_length_351_cov_1.297297	351	No terminal repeats	1	11	0.9883	NA	1	1.7183	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_549287_length_351_cov_2.378378	351	No terminal repeats	1	11	0.9889	NA	1	1.7183	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_227637_length_351_cov_2.898649	351	No terminal repeats	1	11	0.9891	NA	1	1.7183	NA	NA
220805_MW_S1_DNA_sed_D_contigs_plasmid_summary.tsv	NODE_96711_length_351_cov_4.672297	351	No terminal repeats	1	11	0.9891	NA	1	1.7183	NA	NA
220807_MW_S7_DNA_Sed_B_contigs_plasmid_summary.tsv	NODE_645684_length_351_cov_1.750000	351	No terminal repeats	1	11	0.9892	NA	1	1.7183	NA	NA
220807_MW_S7_DNA_Porewater_1_A_contigs_plasmid_summary.tsv	NODE_913689_length_351_cov_1.608108	351	No terminal repeats	1	11	0.9894	NA	1	1.7183	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_323318_length_351_cov_1.219595	351	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_294139_length_351_cov_1.837838	351	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_659084_length_351_cov_2.209459	351	No terminal repeats	1	11	0.9902	NA	1	1.7183	NA	NA
220806_BK_F5_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_502119_length_351_cov_4.827703	351	No terminal repeats	1	11	0.9914	NA	1	1.7183	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_605811_length_352_cov_1.865320	352	No terminal repeats	2	11	0.7026	NA	1	1.0377	G_tfc5	NA
220806_MW_S5_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_115830_length_352_cov_2.531987	352	No terminal repeats	1	11	0.7082	NA	1	0.9783	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_231423_length_352_cov_13.952862	352	No terminal repeats	2	11	0.7087	NA	1	0.9934	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_445177_length_352_cov_3.713805	352	No terminal repeats	1	11	0.7102	NA	1	1.4416	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_656031_length_352_cov_1.690236	352	No terminal repeats	1	11	0.7172	NA	1	1.0188	T_virB8	NA
220805_MW_S1_DNA_T4_Sed_B_contigs_plasmid_summary.tsv	NODE_134614_length_352_cov_1.141414	352	No terminal repeats	2	11	0.7456	NA	1	1.1986	T_virB3	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_217468_length_352_cov_0.969697	352	No terminal repeats	1	11	0.7897	NA	1	1.1742	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_534654_length_352_cov_2.882155	352	No terminal repeats	1	11	0.8125	NA	1	0.9746	T_virB10	NA
220807_BK_F8_DNA_plankton_contigs_plasmid_summary.tsv	NODE_284625_length_352_cov_1.077441	352	No terminal repeats	2	11	0.8205	NA	1	1.5023	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_320525_length_352_cov_2.303030	352	No terminal repeats	1	11	0.8389	NA	1	1.1997	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_698067_length_352_cov_2.154882	352	No terminal repeats	1	11	0.8457	NA	1	1.282	F_traV	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_418443_length_352_cov_2.252525	352	No terminal repeats	1	11	0.8562	NA	1	1.1742	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_448094_length_352_cov_0.895623	352	No terminal repeats	1	11	0.8572	NA	1	1.1426	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_603949_length_352_cov_5.494949	352	No terminal repeats	1	11	0.8692	NA	1	1.1984	F_traH	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_118484_length_352_cov_5.700337	352	No terminal repeats	1	11	0.8888	NA	1	0.9943	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_543695_length_352_cov_6.239057	352	No terminal repeats	2	11	0.8902	NA	1	1.4809	F_traK	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_700382_length_352_cov_1.121212	352	No terminal repeats	1	11	0.8927	NA	1	1.1426	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_604924_length_352_cov_2.548822	352	No terminal repeats	1	11	0.9117	NA	1	1.1151	NA	NA
220808_BK_F11_DNA_sed_contigs_plasmid_summary.tsv	NODE_586975_length_352_cov_2.521886	352	No terminal repeats	1	11	0.9156	NA	1	0.9172	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_164707_length_352_cov_1.939394	352	No terminal repeats	1	11	0.9156	NA	1	0.9172	NA	NA
220807_MW_S7_DNA_Sed_B_contigs_plasmid_summary.tsv	NODE_640669_length_352_cov_2.006734	352	No terminal repeats	1	11	0.9218	NA	1	1.1201	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_685702_length_352_cov_3.232323	352	No terminal repeats	1	11	0.9253	NA	1	1.1201	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_630774_length_352_cov_1.272727	352	No terminal repeats	1	11	0.9267	NA	1	1.1201	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_525318_length_352_cov_10.845118	352	No terminal repeats	1	11	0.9281	NA	1	1.1201	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_654411_length_352_cov_2.865320	352	No terminal repeats	1	11	0.9295	NA	1	1.4809	F_traK	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_833401_length_352_cov_1.569024	352	No terminal repeats	1	11	0.9301	NA	1	1.1201	NA	NA
220808_BK_F13_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_377265_length_352_cov_1.070707	352	No terminal repeats	1	11	0.9393	NA	1	1.3487	F_traV	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_321427_length_352_cov_1.208754	352	No terminal repeats	1	11	0.9423	NA	1	1.7016	NA	NA
220806_BK_F6D_DNA_sed_contigs_plasmid_summary.tsv	NODE_827643_length_352_cov_2.959596	352	No terminal repeats	1	11	0.9429	NA	1	1.1201	NA	NA
220807_MW_S7_DNA_Porewater_1_A_contigs_plasmid_summary.tsv	NODE_904226_length_352_cov_3.878788	352	No terminal repeats	1	11	0.945	NA	1	1.1201	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_326178_length_352_cov_2.262626	352	No terminal repeats	1	11	0.9471	NA	1	0.9293	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_471601_length_352_cov_6.417508	352	No terminal repeats	1	11	0.9473	NA	1	0.9293	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_419011_length_352_cov_1.713805	352	No terminal repeats	1	11	0.9474	NA	1	1.1201	NA	NA
220812_MW_F9_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_177250_length_352_cov_3.905724	352	No terminal repeats	1	11	0.9501	NA	1	1.1201	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_453996_length_352_cov_0.969697	352	No terminal repeats	1	11	0.9502	NA	1	1.154	NA	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_782386_length_352_cov_5.218855	352	No terminal repeats	1	11	0.9565	NA	1	1.5207	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_181274_length_352_cov_1.787879	352	No terminal repeats	1	11	0.9616	NA	1	1.4793	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_143957_length_352_cov_3.360269	352	No terminal repeats	1	11	0.9638	NA	1	1.6894	NA	NA
220812_MW_F12_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_394891_length_352_cov_4.292929	352	No terminal repeats	1	11	0.965	NA	1	1.1201	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_227141_length_352_cov_1.097643	352	No terminal repeats	1	11	0.9715	NA	1	1.7156	NA	NA
220808_BK_F13_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_826960_length_352_cov_0.969697	352	No terminal repeats	1	11	0.9738	NA	1	1.5654	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_490197_length_352_cov_1.868687	352	No terminal repeats	1	11	0.9871	NA	1	1.7183	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_198344_length_352_cov_1.212121	352	No terminal repeats	1	11	0.9893	NA	1	1.7183	NA	NA
220806_BK_F5_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_499982_length_352_cov_2.569024	352	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_338934_length_353_cov_6.775168	353	No terminal repeats	1	11	0.7075	NA	1	1.7156	NA	NA
220811_MW_F13_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_531868_length_353_cov_1.214765	353	No terminal repeats	1	11	0.7109	NA	1	0.9672	NA	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_414180_length_353_cov_1.926174	353	No terminal repeats	1	11	0.7207	NA	1	1.0073	T_virB9	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_531497_length_353_cov_3.281879	353	No terminal repeats	1	11	0.7213	NA	1	1.0073	T_virB9	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_827427_length_353_cov_3.258389	353	No terminal repeats	1	11	0.725	NA	1	1.2598	T_virB6	NA
220805_MW_S1_DNA_T4_Sed_C_contigs_plasmid_summary.tsv	NODE_98701_length_353_cov_2.422819	353	No terminal repeats	1	11	0.7252	NA	1	1.1134	virb4	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_225667_length_353_cov_1.208054	353	No terminal repeats	1	11	0.7274	NA	1	1.1508	I_traI	NA
220808_BK_F14_DNA_mat_black_1_contigs_plasmid_summary.tsv	NODE_761158_length_353_cov_1.288591	353	No terminal repeats	1	11	0.7572	NA	1	1.0188	T_virB8	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_694370_length_353_cov_1.617450	353	No terminal repeats	1	11	0.7937	NA	1	1.2063	F_traU	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_184271_length_353_cov_7.637584	353	No terminal repeats	1	11	0.7948	NA	1	1.2598	T_virB6	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_242889_length_353_cov_2.885906	353	No terminal repeats	1	11	0.8134	NA	1	1.3323	NA	NA
220806_MW_S5_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_115012_length_353_cov_2.577181	353	No terminal repeats	1	11	0.821	NA	1	1.264	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_184256_length_353_cov_13.077181	353	No terminal repeats	1	11	0.8218	NA	1	1.2598	T_virB6	NA
