metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3926_length_2656_cov_5.285659	2656	No terminal repeats	4	11	0.8085	NA	0	1.5564	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14326_length_2656_cov_8.189542	2656	No terminal repeats	2	11	0.8327	NA	0	0	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10377_length_2656_cov_7.892349	2656	No terminal repeats	3	11	0.9109	NA	0	0.973	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7573_length_2656_cov_4.679354	2656	No terminal repeats	4	11	0.9827	NA	0	1.5953	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12478_length_2657_cov_7.709070	2657	No terminal repeats	1	11	0.7235	NA	0	0	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3498_length_2657_cov_9.938509	2657	No terminal repeats	3	11	0.7617	NA	0	0.3081	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14320_length_2657_cov_5.323213	2657	No terminal repeats	2	11	0.7648	NA	0	0.2822	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11262_length_2657_cov_10.038432	2657	No terminal repeats	6	11	0.8354	NA	0	1.7168	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5302_length_2657_cov_171.967717	2657	No terminal repeats	4	11	0.8877	NA	0	0.6931	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7568_length_2657_cov_7.969639	2657	No terminal repeats	3	11	0.9471	NA	0	1.6593	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_5868_length_2658_cov_21.794468	2658	No terminal repeats	3	11	0.7064	NA	0	0	NA	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_5133_length_2658_cov_4.334230	2658	No terminal repeats	2	11	0.713	NA	0	0.3218	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4665_length_2658_cov_4.028045	2658	No terminal repeats	1	11	0.7392	NA	0	0	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7255_length_2658_cov_99.957741	2658	No terminal repeats	3	11	0.779	NA	0	0	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3923_length_2658_cov_6.652708	2658	No terminal repeats	2	11	0.7813	NA	0	0.1647	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10357_length_2658_cov_10.180177	2658	No terminal repeats	6	11	0.8068	NA	0	0.5854	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14313_length_2658_cov_5.293507	2658	No terminal repeats	4	11	0.8125	NA	0	0.7431	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_6274_length_2659_cov_5.080645	2659	No terminal repeats	3	11	0.7174	NA	0	0.7506	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6707_length_2659_cov_16.220046	2659	No terminal repeats	4	11	0.7485	NA	0	0.4587	NA	NF033135
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_7989_length_2659_cov_11.615207	2659	No terminal repeats	4	11	0.7807	NA	0	0.6569	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11125_length_2659_cov_9.422043	2659	No terminal repeats	4	11	0.8021	NA	0	0.727	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8826_length_2659_cov_57.549923	2659	No terminal repeats	1	11	0.8023	NA	0	0.4714	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12467_length_2659_cov_8.682796	2659	No terminal repeats	1	11	0.8056	NA	0	0	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10347_length_2659_cov_16.611367	2659	No terminal repeats	6	11	0.909	NA	0	1.5341	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_6272_length_2659_cov_7.875576	2659	No terminal repeats	3	11	0.9101	NA	0	0.783	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4658_length_2659_cov_24.099462	2659	No terminal repeats	5	11	0.9354	NA	0	0.9852	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8498_length_2659_cov_12.115207	2659	No terminal repeats	2	11	0.9439	NA	1	1.6297	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5295_length_2660_cov_6.408061	2660	No terminal repeats	3	11	0.7024	NA	0	0.8835	NA	NA
220813_JW_F25_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_780_length_2660_cov_10.661804	2660	DTR	2	11	0.7059	NA	0	0	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11118_length_2660_cov_4.613052	2660	No terminal repeats	4	11	0.7583	NA	0	0.1902	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_7060_length_2660_cov_22.890211	2660	No terminal repeats	4	11	0.8408	NA	0	1.9046	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10343_length_2660_cov_5.522457	2660	No terminal repeats	4	11	0.8471	NA	0	1.7183	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14291_length_2660_cov_42.921689	2660	No terminal repeats	3	11	0.8604	NA	0	0	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5135_length_2660_cov_13.040307	2660	No terminal repeats	2	11	0.949	NA	0	1.7183	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14297_length_2660_cov_5.276775	2660	No terminal repeats	5	11	0.9591	NA	0	0.8597	NA	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2165_length_2660_cov_6.119002	2660	No terminal repeats	5	11	0.9896	NA	0	3.0934	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3107_length_2661_cov_4.804682	2661	No terminal repeats	4	11	0.7276	NA	0	0.3071	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_8649_length_2661_cov_10.295856	2661	No terminal repeats	3	11	0.7504	NA	0	0.4659	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6696_length_2661_cov_20.275134	2661	No terminal repeats	3	11	0.7734	NA	0	0.3009	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1964_length_2661_cov_4.460860	2661	No terminal repeats	3	11	0.8498	NA	0	0.3105	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_6434_length_2661_cov_7.153876	2661	No terminal repeats	2	11	0.8684	NA	0	1.7152	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_12822_length_2661_cov_6.998849	2661	No terminal repeats	6	11	0.9885	NA	0	1.7183	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14283_length_2662_cov_5.117760	2662	No terminal repeats	3	11	0.7188	NA	0	0	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10321_length_2662_cov_47.797085	2662	No terminal repeats	6	11	0.749	NA	0	0.2189	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5293_length_2662_cov_6.894515	2662	No terminal repeats	4	11	0.7684	NA	0	0.32	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5292_length_2662_cov_10.039509	2662	No terminal repeats	2	11	0.8464	NA	0	0.4428	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_5568_length_2662_cov_159.418489	2662	No terminal repeats	3	11	0.859	NA	0	0.2786	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12448_length_2662_cov_5.732259	2662	No terminal repeats	5	11	0.9102	NA	0	0.5376	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_12812_length_2662_cov_5.937476	2662	No terminal repeats	4	11	0.9608	NA	0	1.7183	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6689_length_2662_cov_139.954354	2662	No terminal repeats	5	11	0.9685	NA	0	2.4534	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_6430_length_2662_cov_9.603376	2662	No terminal repeats	4	11	0.9692	NA	0	0.2788	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_6254_length_2662_cov_26.402762	2662	No terminal repeats	6	11	0.972	NA	0	1.2349	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_12808_length_2662_cov_40.512850	2662	No terminal repeats	3	11	0.9805	NA	0	0.9855	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7233_length_2663_cov_9.863497	2663	No terminal repeats	3	11	0.7052	NA	0	0.0057	NA	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1171_length_2663_cov_9.711656	2663	No terminal repeats	3	11	0.7573	NA	0	1.7038	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3903_length_2663_cov_4.449387	2663	No terminal repeats	2	11	0.8299	NA	0	1.0726	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12438_length_2663_cov_8.467025	2663	No terminal repeats	3	11	0.8387	NA	0	1.1527	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8807_length_2663_cov_6.119632	2663	No terminal repeats	4	11	0.8771	NA	0	1.4022	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14265_length_2663_cov_9.669095	2663	No terminal repeats	3	11	0.8809	NA	0	0.2072	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_7966_length_2663_cov_7.272623	2663	No terminal repeats	3	11	0.9088	NA	0	1.4499	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_4700_length_2663_cov_45.975077	2663	No terminal repeats	2	11	0.9458	NA	1	1.0095	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11225_length_2663_cov_6.681365	2663	No terminal repeats	4	11	0.9724	NA	0	2.8924	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_8780_length_2663_cov_4.930982	2663	No terminal repeats	3	11	0.9816	NA	0	1.7183	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12434_length_2664_cov_6.336911	2664	No terminal repeats	2	11	0.7188	NA	0	0	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_8772_length_2664_cov_14.722116	2664	No terminal repeats	2	11	0.7372	NA	0	0.2922	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_8608_length_2664_cov_22.470295	2664	No terminal repeats	3	11	0.8521	NA	0	0.3783	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5289_length_2664_cov_8.562668	2664	No terminal repeats	5	11	0.8804	NA	0	0.8	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5114_length_2664_cov_5.570333	2664	No terminal repeats	2	11	0.8806	NA	0	1.3266	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14259_length_2664_cov_5.317363	2664	No terminal repeats	8	11	0.9134	NA	0	1.0324	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11077_length_2664_cov_4.670755	2664	No terminal repeats	4	11	0.9751	NA	0	2.7616	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7227_length_2665_cov_3.962835	2665	No terminal repeats	6	11	0.772	NA	0	0	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14256_length_2665_cov_3.478161	2665	No terminal repeats	3	11	0.7857	NA	0	0	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11062_length_2665_cov_3.855556	2665	No terminal repeats	5	11	0.7911	NA	0	0	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12430_length_2665_cov_6.427969	2665	No terminal repeats	3	11	0.8102	NA	0	1.0559	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5286_length_2665_cov_5.422605	2665	No terminal repeats	3	11	0.8223	NA	0	0.7386	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7534_length_2665_cov_19.450575	2665	No terminal repeats	4	11	0.8711	NA	0	0.1506	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_4393_length_2665_cov_36.780077	2665	No terminal repeats	3	11	0.883	NA	1	1.7016	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7221_length_2666_cov_5.577173	2666	No terminal repeats	4	11	0.762	NA	0	0	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3471_length_2666_cov_160.679433	2666	No terminal repeats	3	11	0.7847	NA	0	0.1566	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_12774_length_2666_cov_136.816928	2666	No terminal repeats	3	11	0.7922	NA	0	0.1566	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12420_length_2666_cov_8.763309	2666	No terminal repeats	3	11	0.816	NA	0	0.1803	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3891_length_2666_cov_7.485638	2666	No terminal repeats	5	11	0.8904	NA	0	1.5126	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11054_length_2666_cov_5.685178	2666	No terminal repeats	5	11	0.8942	NA	0	0.156	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6669_length_2666_cov_4.802375	2666	No terminal repeats	3	11	0.9137	NA	0	0.7961	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7532_length_2666_cov_5.185370	2666	No terminal repeats	4	11	0.9672	NA	0	1.1585	NA	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_3265_length_2666_cov_49.224052	2666	No terminal repeats	5	11	0.9781	NA	0	3.3991	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3096_length_2666_cov_5.852547	2666	No terminal repeats	4	11	0.9907	NA	0	3.4983	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7217_length_2667_cov_5.699081	2667	No terminal repeats	4	11	0.7046	NA	0	0	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_14948_length_2667_cov_8.972052	2667	No terminal repeats	4	11	0.7125	NA	0	0.306	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12416_length_2667_cov_8.670750	2667	No terminal repeats	5	11	0.7141	NA	0	0.813	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5280_length_2667_cov_5.481623	2667	No terminal repeats	3	11	0.758	NA	0	0.3394	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5277_length_2667_cov_212.055130	2667	No terminal repeats	3	11	0.8511	NA	0	0.4216	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_7938_length_2667_cov_13.084992	2667	No terminal repeats	2	11	0.9312	NA	0	1.6796	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10299_length_2667_cov_6.387443	2667	No terminal repeats	8	11	0.9333	NA	0	1.9023	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14228_length_2668_cov_4.227325	2668	No terminal repeats	4	11	0.7253	NA	0	0.8059	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7212_length_2668_cov_11.405664	2668	No terminal repeats	2	11	0.7551	NA	0	0.5067	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7515_length_2668_cov_13.874474	2668	No terminal repeats	4	11	0.8057	NA	0	0.1378	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11031_length_2668_cov_6.151167	2668	No terminal repeats	4	11	0.8266	NA	0	2.8676	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14231_length_2668_cov_3.681975	2668	No terminal repeats	3	11	0.8396	NA	0	0	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7518_length_2668_cov_7.860314	2668	No terminal repeats	4	11	0.864	NA	0	0.2146	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_5554_length_2668_cov_6.438194	2668	No terminal repeats	4	11	0.9916	NA	0	1.7183	NA	NA
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6268_length_2669_cov_9.512242	2669	No terminal repeats	3	11	0.7313	NA	0	0.4002	NA	NF033134
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7209_length_2669_cov_12.601377	2669	No terminal repeats	4	11	0.7485	NA	0	0.5154	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3881_length_2669_cov_15.035960	2669	No terminal repeats	3	11	0.7567	NA	0	0	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4629_length_2669_cov_6.699311	2669	No terminal repeats	3	11	0.7838	NA	0	0	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14220_length_2669_cov_3.504973	2669	No terminal repeats	5	11	0.7871	NA	0	0	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14215_length_2669_cov_7.622035	2669	No terminal repeats	3	11	0.811	NA	0	0.33	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14214_length_2669_cov_8.166029	2669	No terminal repeats	3	11	0.8191	NA	0	0	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3082_length_2669_cov_55.396710	2669	No terminal repeats	5	11	0.8896	NA	1	0.9934	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_14219_length_2669_cov_4.221117	2669	No terminal repeats	3	11	0.8951	NA	0	1.1051	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5100_length_2669_cov_10.377200	2669	No terminal repeats	6	11	0.9181	NA	0	0.3489	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_4380_length_2669_cov_5.998470	2669	No terminal repeats	3	11	0.9726	NA	0	1.4697	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_7931_length_2669_cov_33.418516	2669	No terminal repeats	5	11	0.983	NA	0	3.3012	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7208_length_2669_cov_55.559679	2669	No terminal repeats	7	11	0.9892	NA	0	5.7296	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12399_length_2670_cov_7.823709	2670	No terminal repeats	3	11	0.7544	NA	0	0	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11189_length_2670_cov_5.652008	2670	No terminal repeats	4	11	0.7759	NA	0	0.8542	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_8727_length_2670_cov_15.333461	2670	No terminal repeats	4	11	0.8028	NA	0	0.3489	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3081_length_2670_cov_4.331931	2670	No terminal repeats	5	11	0.8117	NA	0	0.2439	NA	NA
220809_MW_S9_DNA_BrineC_A_contigs_plasmid_summary.tsv	NODE_3613_length_2670_cov_3.796176	2670	No terminal repeats	3	11	0.841	NA	0	0.7783	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6645_length_2670_cov_21.559465	2670	No terminal repeats	5	11	0.9016	NA	0	0.2964	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10282_length_2670_cov_5.662715	2670	No terminal repeats	3	11	0.9131	NA	0	0.4742	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11187_length_2670_cov_6.367495	2670	No terminal repeats	3	11	0.9445	NA	0	0.9894	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_7019_length_2670_cov_8.307075	2670	No terminal repeats	4	11	0.9566	NA	0	0.4927	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3876_length_2670_cov_7.712046	2670	No terminal repeats	6	11	0.9702	NA	0	1.2349	NA	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2138_length_2670_cov_49.322753	2670	No terminal repeats	5	11	0.9812	NA	0	1.7183	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4619_length_2671_cov_7.073394	2671	No terminal repeats	3	11	0.709	NA	0	0.8617	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5094_length_2671_cov_24.178135	2671	No terminal repeats	4	11	0.7437	NA	0	1.547	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_5637_length_2671_cov_56.799312	2671	No terminal repeats	4	11	0.8107	NA	0	0.4918	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5265_length_2671_cov_205.023318	2671	No terminal repeats	2	11	0.8445	NA	0	0.738	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8759_length_2671_cov_9.170107	2671	No terminal repeats	4	11	0.9092	NA	0	1.1996	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7204_length_2671_cov_9.062309	2671	No terminal repeats	4	11	0.912	NA	0	0.995	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_12723_length_2671_cov_25.112385	2671	No terminal repeats	5	11	0.9687	NA	0	0.5822	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_8723_length_2671_cov_4.306193	2671	No terminal repeats	3	11	0.9797	NA	0	2.8025	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_12393_length_2672_cov_6.324035	2672	No terminal repeats	6	11	0.72	NA	0	0.6074	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_10996_length_2672_cov_4.680168	2672	No terminal repeats	3	11	0.7602	NA	0	0	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_10990_length_2672_cov_6.976309	2672	No terminal repeats	3	11	0.7889	NA	0	0	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_10265_length_2672_cov_9.602981	2672	No terminal repeats	5	11	0.7899	NA	0	0.2405	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8430_length_2672_cov_3.011081	2672	No terminal repeats	3	11	0.8083	NA	1	1.1201	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7491_length_2672_cov_4.071838	2672	No terminal repeats	4	11	0.9306	NA	0	1.0277	NA	NA
220809_MW_S9_DNA_BrineC_A_contigs_plasmid_summary.tsv	NODE_3604_length_2672_cov_4.392816	2672	No terminal repeats	1	11	0.9689	NA	1	1.6297	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_5470_length_2672_cov_4.734047	2672	No terminal repeats	5	11	0.9866	NA	0	6.0079	NA	NA
220813_JW_F25_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_760_length_2673_cov_15.965623	2673	DTR	7	11	0.7077	NA	0	0	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_5628_length_2673_cov_11.723835	2673	No terminal repeats	2	11	0.7376	NA	0	0.7223	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_10984_length_2673_cov_6.221925	2673	No terminal repeats	3	11	0.8414	NA	0	1.4402	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_8423_length_2673_cov_7.139037	2673	No terminal repeats	4	11	0.8813	NA	0	1.1742	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_14905_length_2673_cov_4.133690	2673	No terminal repeats	2	11	0.9183	NA	1	1.2348	NA	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1618_length_2673_cov_5.953018	2673	No terminal repeats	4	11	0.985	NA	0	3.0302	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_6384_length_2673_cov_29.048128	2673	No terminal repeats	4	11	0.9862	NA	0	3.4366	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1938_length_2674_cov_6.095838	2674	No terminal repeats	2	11	0.7183	NA	0	0.5029	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_14897_length_2674_cov_18.842306	2674	No terminal repeats	4	11	0.7438	NA	0	0.1751	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3451_length_2674_cov_159.649866	2674	No terminal repeats	3	11	0.7551	NA	0	0.7338	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_7186_length_2674_cov_6.626575	2674	No terminal repeats	4	11	0.8217	NA	0	0.2542	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7479_length_2674_cov_9.391371	2674	No terminal repeats	4	11	0.8492	NA	0	0.9152	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_14901_length_2674_cov_5.643375	2674	No terminal repeats	2	11	0.889	NA	0	0.7543	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7480_length_2674_cov_5.237495	2674	No terminal repeats	6	11	0.9776	NA	0	2.4546	NA	NA
